strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason,planned_shares,planned_price,filled_shares,filled_price,reject_reason,open_weight_drift_bps,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,precommit_uplift_risk_level,precommit_uplift_cap_reason,cap_input_coverage,cap_missing_fields,cap_trigger_count,strict_cap_candidate_vol_20,strict_cap_candidate_ret_1,precommit_cap_applied,pattern_guard_enabled,pattern_strategy_mode,risk_event_triggered,risk_event_types,missing_cap_risk_label,missed_risk_event
baseline_full_liquidity_detail_vol_position,2025-10-22,300308,中际旭创,通信设备,BUY,436.6057,100,43660.57,32.7454275,310848.465805,rebalance_unlocked,100.0,436.6057,100.0,436.6057,,-114.36890091315877,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-10-22,600021,上海电力,火力发电,BUY,24.09,1500,36135.0,27.10125,274686.364555,rebalance_unlocked,1500.0,24.09,1500.0,24.09,,-17.509865025418375,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-10-22,601288,农业银行,银行,BUY,8.1505,14000,114106.99999999999,85.58024999999999,160493.78430499998,rebalance_unlocked,14000.0,8.1505,14000.0,8.1505,,-14.629993220298953,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-10-23,000988,华工科技,专用机械,SELL,84.3001,700,59010.07,44.2575525,219459.5967525,rebalance_unlocked,,,,,,,0.5115210940023395,0.30000000000000004,0.30000000000000004,0.21152109400233943,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-10-23,603799,华友钴业,小金属,SELL,62.0309,1600,99249.44,74.43708000000001,318634.5996725,rebalance_unlocked,,,,,,,0.5115210940023395,0.30000000000000004,0.30000000000000004,0.21152109400233943,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-10-23,688313,仕佳光子,通信设备,BUY,68.5657,800,54852.560000000005,41.13942,263740.90025249997,rebalance_unlocked,800.0,68.5657,800.0,68.5657,,-67.92887330724278,0.5115210940023395,0.30000000000000004,0.30000000000000004,0.21152109400233943,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-10-24,601857,中国石油,石油开采,BUY,9.16,12000,109920.0,82.44,153738.46025249996,rebalance_unlocked,12000.0,9.16,12000.0,9.16,,-9.800582340809271,0.30086728137803487,0.30000000000000004,0.30000000000000004,0.0008672813780348232,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-05,300308,中际旭创,通信设备,SELL,462.5663,100,46256.630000000005,34.6924725,199960.39777999997,rebalance_unlocked,,,,,,,0.3341077691644684,0.30000000000000004,0.30000000000000004,0.03410776916446834,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-05,600021,上海电力,火力发电,SELL,28.26,1500,42390.0,31.7925,242318.60527999996,rebalance_unlocked,,,,,,,0.3341077691644684,0.30000000000000004,0.30000000000000004,0.03410776916446834,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-05,601288,农业银行,银行,SELL,8.4716,14000,118602.40000000001,88.9518,360832.05348,rebalance_unlocked,,,,,,,0.3341077691644684,0.30000000000000004,0.30000000000000004,0.03410776916446834,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-05,002812,恩捷股份,电气设备,BUY,46.51,1000,46510.0,34.8825,314287.17098,rebalance_unlocked,1000.0,46.51,1000.0,46.51,,-6.817688221224527,0.3341077691644684,0.30000000000000004,0.30000000000000004,0.03410776916446834,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-05,300760,迈瑞医疗,医疗保健,BUY,208.5582,500,104279.1,78.209325,209929.861655,rebalance_unlocked,500.0,208.5582,500.0,208.5582,,-295.4864761432568,0.3341077691644684,0.30000000000000004,0.30000000000000004,0.03410776916446834,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-05,603686,福龙马,环境保护,BUY,34.01,1000,34010.0,25.5075,175894.35415499998,rebalance_unlocked,1000.0,34.01,1000.0,34.01,,-42.490563391321956,0.3341077691644684,0.30000000000000004,0.30000000000000004,0.03410776916446834,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-06,688313,仕佳光子,通信设备,SELL,67.3333,800,53866.63999999999,40.39997999999999,229720.59417499998,rebalance_unlocked,,,,,,,0.3044402545904214,0.30000000000000004,0.30000000000000004,0.004440254590421355,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-06,002407,多氟多,化工原料,BUY,29.5509,2300,67967.06999999999,50.9753025,161702.5488725,rebalance_unlocked,2300.0,29.5509,2300.0,29.5509,,-45.59893838920137,0.3044402545904214,0.30000000000000004,0.30000000000000004,0.004440254590421355,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-07,601857,中国石油,石油开采,SELL,9.6,12000,115200.0,86.4,276816.1488725,rebalance_unlocked,,,,,,,0.30326759635206485,0.30000000000000004,0.30000000000000004,0.0032675963520648055,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-07,000400,许继电气,电气设备,BUY,29.13,4000,116520.0,87.39,160208.75887249998,rebalance_unlocked,4000.0,29.13,4000.0,29.13,,-34.967293811851704,0.30326759635206485,0.30000000000000004,0.30000000000000004,0.0032675963520648055,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-19,300760,迈瑞医疗,医疗保健,SELL,208.8362,500,104418.09999999999,78.313575,264548.5452975,rebalance_unlocked,,,,,,,0.3140128539886343,0.30000000000000004,0.30000000000000004,0.014012853988634277,59339.999999999985,1000,0.32932650897473004,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-19,603686,福龙马,环境保护,SELL,27.16,1000,27160.0,20.37,291688.1752975,rebalance_unlocked,,,,,,,0.3140128539886343,0.30000000000000004,0.30000000000000004,0.014012853988634277,59339.999999999985,1000,0.32932650897473004,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-19,000833,粤桂股份,综合类,BUY,22.2006,3200,71041.92,53.281439999999996,220592.97385749998,rebalance_unlocked,3200.0,22.2006,3200.0,22.2006,,-9.713500144006016,0.3140128539886343,0.30000000000000004,0.30000000000000004,0.014012853988634277,59339.999999999985,1000,0.32932650897473004,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-19,002812,恩捷股份,电气设备,BUY,59.34,300,17802.0,13.3515,202777.6223575,rebalance_unlocked,300.0,59.34,300.0,59.34,,-1100.3895254348656,0.3140128539886343,0.30000000000000004,0.30000000000000004,0.014012853988634277,59339.999999999985,1000,0.32932650897473004,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-19,300475,香农芯创,元器件,BUY,160.01,200,32002.0,24.0015,170751.6208575,rebalance_unlocked,200.0,160.01,200.0,160.01,,-123.29795922545287,0.3140128539886343,0.30000000000000004,0.30000000000000004,0.014012853988634277,59339.999999999985,1000,0.32932650897473004,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-20,002407,多氟多,化工原料,SELL,37.8332,400,15133.279999999999,11.34996,185873.5508975,rebalance_unlocked,,,,,,,0.3033334875975486,0.30000000000000004,0.30000000000000004,0.0033334875975485345,152548.08000000002,3200,0.89124406969073,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-20,002812,恩捷股份,电气设备,BUY,62.05,300,18615.0,13.96125,167244.58964750002,rebalance_unlocked,300.0,62.05,300.0,62.05,,-1474.8602676939588,0.3033334875975486,0.30000000000000004,0.30000000000000004,0.0033334875975485345,152548.08000000002,3200,0.89124406969073,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-21,000400,许继电气,电气设备,SELL,26.26,4000,105040.0,78.78,272205.80964750005,rebalance_unlocked,,,,,,,0.3105488714657242,0.30000000000000004,0.30000000000000004,0.010548871465724141,155822.20999999996,3500,0.5874696853428505,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-21,002240,盛新锂能,小金属,BUY,36.63,2400,87912.0,65.934,184227.87564750004,rebalance_unlocked,2400.0,36.63,2400.0,36.63,,-1.480912228564446,0.3105488714657242,0.30000000000000004,0.30000000000000004,0.010548871465724141,155822.20999999996,3500,0.5874696853428505,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-21,002407,多氟多,化工原料,BUY,32.4959,300,9748.77,7.3115775,174471.79407000003,rebalance_unlocked,300.0,32.4959,300.0,32.4959,,-1185.7965708545057,0.3105488714657242,0.30000000000000004,0.30000000000000004,0.010548871465724141,155822.20999999996,3500,0.5874696853428505,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-21,002812,恩捷股份,电气设备,BUY,58.8,200,11760.0,8.82,162702.97407000003,rebalance_unlocked,200.0,58.8,200.0,58.8,,-1893.5709670177816,0.3105488714657242,0.30000000000000004,0.30000000000000004,0.010548871465724141,155822.20999999996,3500,0.5874696853428505,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-24,002407,多氟多,化工原料,SELL,32.5964,2200,71712.08,53.784060000000004,234361.27001000004,rebalance_unlocked,,,,,,,0.3017338029927964,0.30000000000000004,0.30000000000000004,0.0017338029927963516,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-24,002812,恩捷股份,电气设备,SELL,54.05,1800,97290.0,72.9675,331578.30251000007,rebalance_unlocked,,,,,,,0.3017338029927964,0.30000000000000004,0.30000000000000004,0.0017338029927963516,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-24,000158,常山北明,软件服务,BUY,23.9518,2600,62274.67999999999,46.70601,269256.91650000005,rebalance_unlocked,2600.0,23.9518,2600.0,23.9518,,-18.397439275296968,0.3017338029927964,0.30000000000000004,0.30000000000000004,0.0017338029927963516,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-11-24,601988,中国银行,银行,BUY,6.4126,18300,117350.58,88.012935,151818.32356500003,rebalance_unlocked,18300.0,6.4126,18300.0,6.4126,,-2.5673427481767708,0.3017338029927964,0.30000000000000004,0.30000000000000004,0.0017338029927963516,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-03,000833,粤桂股份,综合类,SELL,20.8301,3200,66656.32,49.99224000000001,218424.65132500004,rebalance_unlocked,,,,,,,0.30403782237504345,0.30000000000000004,0.30000000000000004,0.0040378223750434095,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-03,300475,香农芯创,元器件,SELL,129.06,200,25812.0,19.359,244217.29232500005,rebalance_unlocked,,,,,,,0.30403782237504345,0.30000000000000004,0.30000000000000004,0.0040378223750434095,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-03,002241,歌尔股份,元器件,BUY,31.4212,1500,47131.799999999996,35.34885,197050.14347500005,rebalance_unlocked,1500.0,31.4212,1500.0,31.4212,,-16.889364922833966,0.30403782237504345,0.30000000000000004,0.30000000000000004,0.0040378223750434095,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-03,002600,领益智造,元器件,BUY,14.8876,3200,47640.32,35.73024,149374.09323500004,rebalance_unlocked,3200.0,14.8876,3200.0,14.8876,,-25.47758398626171,0.30403782237504345,0.30000000000000004,0.30000000000000004,0.0040378223750434095,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-05,002240,盛新锂能,小金属,SELL,30.04,2400,72096.0,54.072,221416.02123500005,rebalance_unlocked,,,,,,,0.3066549871993999,0.30000000000000004,0.30000000000000004,0.006654987199399831,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-05,000426,兴业银锡,铅锌,BUY,34.03,2200,74866.0,56.1495,146493.87173500005,rebalance_unlocked,2200.0,34.03,2200.0,34.03,,-68.14923150142288,0.3066549871993999,0.30000000000000004,0.30000000000000004,0.006654987199399831,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-08,000158,常山北明,软件服务,SELL,21.1157,2600,54900.82,41.175615,201353.51612000004,rebalance_unlocked,,,,,,,0.34232826410139067,0.30000000000000004,0.30000000000000004,0.04232826410139062,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-08,601988,中国银行,银行,SELL,5.9232,18300,108394.56,81.29592,309666.78020000004,rebalance_unlocked,,,,,,,0.34232826410139067,0.30000000000000004,0.30000000000000004,0.04232826410139062,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-08,300102,乾照光电,半导体,BUY,24.7495,2500,61873.75,46.4053125,247746.62488750005,rebalance_unlocked,2500.0,24.7495,2500.0,24.7495,,-44.41318360972224,0.34232826410139067,0.30000000000000004,0.30000000000000004,0.04232826410139062,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-08,300394,天孚通信,通信设备,BUY,278.7228,300,83616.84,62.71263,164067.07225750005,rebalance_unlocked,300.0,278.7228,300.0,278.7228,,-382.0458891201098,0.34232826410139067,0.30000000000000004,0.30000000000000004,0.04232826410139062,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-17,002241,歌尔股份,元器件,SELL,28.5107,1500,42766.05,32.074537500000005,206801.04772000006,rebalance_unlocked,,,,,,,0.3208690555540138,0.30000000000000004,0.30000000000000004,0.02086905555401375,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-17,002600,领益智造,元器件,SELL,15.1779,3200,48569.28,36.42696,255333.90076000005,rebalance_unlocked,,,,,,,0.3208690555540138,0.30000000000000004,0.30000000000000004,0.02086905555401375,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-17,300395,菲利华,玻璃,BUY,90.86,500,45430.0,34.0725,209869.82826000004,rebalance_unlocked,500.0,90.86,500.0,90.86,,-165.26272048871914,0.3208690555540138,0.30000000000000004,0.30000000000000004,0.02086905555401375,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-17,600118,中国卫星,航空,BUY,53.0,1100,58300.0,43.725,151526.10326000003,rebalance_unlocked,1100.0,53.0,1100.0,53.0,,-45.531132655517034,0.3208690555540138,0.30000000000000004,0.30000000000000004,0.02086905555401375,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-19,000426,兴业银锡,铅锌,SELL,34.17,2200,75174.0,56.3805,226643.72276000003,rebalance_unlocked,,,,,,,0.30454652055994147,0.30000000000000004,0.30000000000000004,0.004546520559941425,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-19,000657,中钨高新,小金属,BUY,27.36,2800,76608.0,57.456,149978.26676000003,rebalance_unlocked,2800.0,27.36,2800.0,27.36,,-47.07242272736223,0.30454652055994147,0.30000000000000004,0.30000000000000004,0.004546520559941425,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-22,300102,乾照光电,半导体,SELL,24.9297,2500,62324.25,46.7431875,212255.77357250004,rebalance_unlocked,,,,,,,0.30205560585702074,0.30000000000000004,0.30000000000000004,0.0020556058570206925,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-22,300394,天孚通信,通信设备,SELL,305.7186,300,91715.57999999999,68.78668499999999,303902.5668875,rebalance_unlocked,,,,,,,0.30205560585702074,0.30000000000000004,0.30000000000000004,0.0020556058570206925,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-22,002639,雪人集团,专用机械,BUY,20.2,3200,64640.0,48.480000000000004,239214.0868875,rebalance_unlocked,3200.0,20.2,3200.0,20.2,,-12.21714068922658,0.30205560585702074,0.30000000000000004,0.30000000000000004,0.0020556058570206925,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-22,600879,航天电子,航空,BUY,18.38,4900,90062.0,67.5465,149084.5403875,rebalance_unlocked,4900.0,18.38,4900.0,18.38,,-11.611783312719115,0.30205560585702074,0.30000000000000004,0.30000000000000004,0.0020556058570206925,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-31,300395,菲利华,玻璃,SELL,105.19,500,52595.0,39.44625,201640.09413749998,rebalance_unlocked,,,,,,,0.30755429502424025,0.30000000000000004,0.30000000000000004,0.00755429502424021,44000.0,500,0.3270767515331723,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-31,600118,中国卫星,航空,SELL,88.0,600,52800.0,39.6,254400.49413749998,rebalance_unlocked,,,,,,,0.30755429502424025,0.30000000000000004,0.30000000000000004,0.00755429502424021,44000.0,500,0.3270767515331723,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2025-12-31,002465,海格通信,通信设备,BUY,15.0875,6000,90525.0,67.89375,163807.60038749996,rebalance_unlocked,6000.0,15.0875,6000.0,15.0875,,-3.7371535079175344,0.30755429502424025,0.30000000000000004,0.30000000000000004,0.00755429502424021,44000.0,500,0.3270767515331723,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-05,600118,中国卫星,航空,SELL,101.0,500,50500.0,37.875,214269.72538749996,rebalance_unlocked,,,,,,,0.30308374105476055,0.30000000000000004,0.30000000000000004,0.0030837410547605026,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-05,600362,江西铜业,铜,BUY,55.02,800,44016.0,33.012,170220.71338749997,rebalance_unlocked,800.0,55.02,800.0,55.02,,-31.716924259969637,0.30308374105476055,0.30000000000000004,0.30000000000000004,0.0030837410547605026,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-06,000657,中钨高新,小金属,SELL,29.0,2800,81200.0,60.9,251359.81338749998,rebalance_unlocked,,,,,,,0.3009324601311662,0.30000000000000004,0.30000000000000004,0.0009324601311661573,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-06,300058,蓝色光标,广告包装,BUY,13.6,5800,78880.0,59.160000000000004,172420.65338749997,rebalance_unlocked,5800.0,13.6,5800.0,13.6,,-10.789158146503052,0.3009324601311662,0.30000000000000004,0.30000000000000004,0.0009324601311661573,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-07,002639,雪人集团,专用机械,SELL,19.73,3200,63136.0,47.352000000000004,235509.30138749996,rebalance_unlocked,,,,,,,0.3025572058359613,0.30000000000000004,0.30000000000000004,0.0025572058359612515,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-07,600879,航天电子,航空,SELL,23.5,4900,115150.0,86.3625,350572.9388875,rebalance_unlocked,,,,,,,0.3025572058359613,0.30000000000000004,0.30000000000000004,0.0025572058359612515,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-07,002759,天际股份,电气设备,BUY,50.11,1000,50110.0,37.5825,300425.35638749995,rebalance_unlocked,1000.0,50.11,1000.0,50.11,,-25.433421635269323,0.3025572058359613,0.30000000000000004,0.30000000000000004,0.0025572058359612515,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-07,300418,昆仑万维,互联网,BUY,44.62,2700,120474.0,90.3555,179861.00088749995,rebalance_unlocked,2700.0,44.62,2700.0,44.62,,-3.2070430175859532,0.3025572058359613,0.30000000000000004,0.30000000000000004,0.0025572058359612515,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-16,002465,海格通信,通信设备,SELL,21.6424,6000,129854.4,97.3908,309618.0100875,rebalance_unlocked,,,,,,,0.3009034550641888,0.30000000000000004,0.30000000000000004,0.0009034550641887629,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-16,300442,润泽科技,软件服务,BUY,79.16,1400,110824.0,83.118,198710.89208749996,rebalance_unlocked,1400.0,79.16,1400.0,79.16,,-10.94494198841528,0.3009034550641888,0.30000000000000004,0.30000000000000004,0.0009034550641887629,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-19,600362,江西铜业,铜,SELL,62.92,800,50336.0,37.752,249009.14008749995,rebalance_unlocked,,,,,,,0.3029365509887348,0.30000000000000004,0.30000000000000004,0.002936550988734743,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-19,600089,特变电工,电气设备,BUY,27.18,2000,54360.0,40.77,194608.37008749996,rebalance_unlocked,2000.0,27.18,2000.0,27.18,,-30.21743367290816,0.3029365509887348,0.30000000000000004,0.30000000000000004,0.002936550988734743,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-20,300058,蓝色光标,广告包装,SELL,17.6,5800,102080.00000000001,76.56000000000002,296611.81008749997,rebalance_unlocked,,,,,,,0.3167449727255411,0.30000000000000004,0.30000000000000004,0.01674497272554104,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-20,688525,佰维存储,半导体,BUY,177.1062,500,88553.1,66.41482500000001,207992.29526249995,rebalance_unlocked,500.0,177.1062,500.0,177.1062,,-168.9370675474078,0.3167449727255411,0.30000000000000004,0.30000000000000004,0.01674497272554104,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-21,002759,天际股份,电气设备,SELL,40.0,1000,40000.0,30.0,247962.29526249995,rebalance_unlocked,,,,,,,0.3032704900778881,0.30000000000000004,0.30000000000000004,0.003270490077888044,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-21,300418,昆仑万维,互联网,SELL,52.89,2700,142803.0,107.10225,390658.19301249995,rebalance_unlocked,,,,,,,0.3032704900778881,0.30000000000000004,0.30000000000000004,0.003270490077888044,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-21,000338,潍柴动力,汽车配件,BUY,21.7,4900,106330.0,79.7475,284248.44551249995,rebalance_unlocked,4900.0,21.7,4900.0,21.7,,-3.260554591725251,0.3032704900778881,0.30000000000000004,0.30000000000000004,0.003270490077888044,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-21,002156,通富微电,半导体,BUY,51.0579,1700,86798.43,65.0988225,197384.91668999995,rebalance_unlocked,1700.0,51.0579,1700.0,51.0579,,-32.4612551226644,0.3032704900778881,0.30000000000000004,0.30000000000000004,0.003270490077888044,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-30,300442,润泽科技,软件服务,SELL,81.0,1400,113400.0,85.05,310699.86668999994,rebalance_unlocked,,,,,,,0.3027291851557379,0.30000000000000004,0.30000000000000004,0.0027291851557378344,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-01-30,600489,中金黄金,黄金,BUY,36.9,3000,110700.0,83.025,199916.84168999994,rebalance_unlocked,3000.0,36.9,3000.0,36.9,,-29.066036946169827,0.3027291851557379,0.30000000000000004,0.30000000000000004,0.0027291851557378344,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-02-02,600089,特变电工,电气设备,SELL,28.43,2000,56860.0,42.645,256734.19668999995,rebalance_unlocked,,,,,,,0.30538000002336757,0.30000000000000004,0.30000000000000004,0.005380000023367526,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0
